subj	mode	order	scenario	concept	first	Yp	Yn	age	gender	race
 878	se	5	driver		hs	pos	 5	7	30	Male	latino
 879	je	1	construct	ident	neg	 7	7	35	Male	white
 879	je	2	linebacker	cc	neg	 4	3	35	Male	white
 879	je	4	train		ml	neg	 1	2	35	Male	white
 879	je	5	fire		ivd	neg	 7	6	35	Male	white
 879	je	3	driver		hs	pos	 6	7	35	Male	white
 880	se	2	train		ident	neg	 7	7	57	Female	white
 880	se	4	fire		hs	neg	 3	6	57	Female	white
 880	se	1	linebacker	ml	pos	 2	2	57	Female	white
 880	se	3	construct	cc	pos	 7	2	57	Female	white
 880	se	5	driver		ivd	pos	 7	7	57	Female	white
 881	je	3	linebacker	ivd	neg	 6	6	63	Female	white
 881	je	5	train		hs	neg	 6	6	63	Female	white
 881	je	1	driver		cc	pos	 3	6	63	Female	white
 881	je	2	construct	ident	pos	 3	6	63	Female	white
 881	je	4	fire		ml	pos	 5	5	63	Female	white
 882	je	1	linebacker	hs	neg	 7	7	29	Female	white
 882	je	2	fire		ml	neg	 2	2	29	Female	white
 882	je	3	construct	ident	neg	 6	4	29	Female	white
 882	je	5	driver		ivd	neg	 7	6	29	Female	white
 882	je	4	train		cc	pos	 2	3	29	Female	white
 883	se	4	construct	cc	neg	 1	1	33	Male	white
 883	se	5	fire		ivd	neg	 6	2	33	Male	white
 883	se	1	driver		hs	pos	 7	7	33	Male	white
 883	se	2	train		ml	pos	 1	1	33	Male	white
 883	se	3	linebacker	ident	pos	 5	3	33	Male	white
 884	se	4	train		hs	neg	 7	7	56	Female	white
 884	se	1	linebacker	ident	pos	 7	6	56	Female	white
 884	se	2	driver		ml	pos	 3	3	56	Female	white
 884	se	3	fire		cc	pos	 1	5	56	Female	white
 884	se	5	construct	ivd	pos	 7	7	56	Female	white
 885	se	1	linebacker	hs	neg	 6	6	29	Male	white
 885	se	2	train		ident	neg	 7	5	29	Male	white
 885	se	3	fire		cc	neg	 3	3	29	Male	white
 885	se	4	construct	ivd	neg	 7	6	29	Male	white
 885	se	5	driver		ml	neg	 1	5	29	Male	white
 886	se	1	train		cc	neg	 5	6	20	Female	asian
 886	se	2	fire		ivd	neg	 6	5	20	Female	asian
 886	se	3	construct	ml	neg	 4	5	20	Female	asian
 886	se	5	linebacker	hs	neg	 5	7	20	Female	asian
 886	se	4	driver		ident	pos	 7	5	20	Female	asian
 887	se	5	construct	ml	neg	 3	3	64	Female	white
 887	se	1	driver		hs	pos	 7	7	64	Female	white
 887	se	2	fire		cc	pos	 4	5	64	Female	white
 887	se	3	linebacker	ivd	pos	 6	6	64	Female	white
 887	se	4	train		ident	pos	 5	2	64	Female	white
 888	se	1	fire		hs	neg	 7	7	30	Male	latino
 888	se	2	linebacker	cc	neg	 4	7	30	Male	latino
 888	se	5	driver		ml	neg	 6	7	30	Male	latino
 888	se	3	train		ivd	pos	 7	7	30	Male	latino
 888	se	4	construct	ident	pos	 7	6	30	Male	latino
 889	je	2	driver		hs	neg	 7	7	26	Female	white
 889	je	3	train		ident	neg	 6	3	26	Female	white
 889	je	1	linebacker	cc	pos	 2	5	26	Female	white
 889	je	4	fire		ml	pos	 2	2	26	Female	white
 889	je	5	construct	ivd	pos	 6	5	26	Female	white
 890	se	1	train		cc	neg	 2	7	42	Female	white
 890	se	2	fire		ident	neg	 7	6	42	Female	white
 890	se	3	driver		hs	neg	 6	7	42	Female	white
 890	se	4	linebacker	ml	pos	 2	6	42	Female	white
 890	se	5	construct	ivd	pos	 7	7	42	Female	white
 891	je	1	driver		ident	neg	 6	2	28	Male	white
 891	je	2	train		hs	neg	 6	7	28	Male	white
 891	je	3	construct	cc	neg	 5	4	28	Male	white
 891	je	5	linebacker	ml	neg	 1	3	28	Male	white
 891	je	4	fire		ivd	pos	 6	3	28	Male	white
 892	se	1	fire		cc	neg	 1	1	44	Female	white
 892	se	2	linebacker	ivd	neg	 7	7	44	Female	white
 892	se	3	construct	ml	neg	 2	4	44	Female	white
 892	se	4	driver		hs	pos	 7	7	44	Female	white
 892	se	5	train		ident	pos	 7	4	44	Female	white
 893	je	1	train		ml	neg	 5	6	38	Female	white
 893	je	3	fire		ident	neg	 7	7	38	Female	white
 893	je	4	driver		cc	neg	 5	7	38	Female	white
 893	je	5	construct	hs	neg	 4	7	38	Female	white
 893	je	2	linebacker	ivd	pos	 7	7	38	Female	white
 894	se	5	train		hs	neg	 6	7	33	Female	white
 894	se	1	construct	ivd	pos	 6	6	33	Female	white
 894	se	2	linebacker	cc	pos	 1	4	33	Female	white
 894	se	3	fire		ml	pos	 2	2	33	Female	white
 894	se	4	driver		ident	pos	 7	3	33	Female	white
 895	je	1	driver		hs	pos	 6	7	24	Male	latino
 895	je	2	train		cc	pos	 1	2	24	Male	latino
 895	je	3	fire		ml	pos	 3	3	24	Male	latino
 895	je	4	linebacker	ident	pos	 6	5	24	Male	latino
 895	je	5	construct	ivd	pos	 6	6	24	Male	latino
 896	se	2	fire		ml	neg	 4	4	23	Male	latino
 896	se	4	train		ident	neg	 7	5	23	Male	latino
 896	se	5	driver		hs	neg	 6	7	23	Male	latino
 896	se	1	construct	cc	pos	 4	4	23	Male	latino
 896	se	3	linebacker	ivd	pos	 6	6	23	Male	latino
 897	se	3	linebacker	ml	neg	 1	3	49	Female	black
 897	se	5	train		cc	neg	 1	7	49	Female	black
 897	se	1	construct	ident	pos	 7	4	49	Female	black
 897	se	2	fire		hs	pos	 7	7	49	Female	black
 897	se	4	driver		ivd	pos	 7	7	49	Female	black
 898	je	2	fire		ident	neg	 7	5	26	Male	white.native.american.latino
 898	je	1	construct	ivd	pos	 7	6	26	Male	white.native.american.latino
 898	je	3	driver		cc	pos	 5	7	26	Male	white.native.american.latino
 898	je	4	linebacker	hs	pos	 6	6	26	Male	white.native.american.latino
 898	je	5	train		ml	pos	 4	4	26	Male	white.native.american.latino
 899	se	1	driver		cc	neg	 5	6	34	Male	white
 899	se	2	linebacker	ivd	neg	 7	6	34	Male	white
 899	se	3	train		ml	pos	 3	3	34	Male	white
 899	se	4	construct	ident	pos	 7	2	34	Male	white
 899	se	5	fire		hs	pos	 6	7	34	Male	white
 900	je	1	driver		ident	neg	 6	3	20	Female	white
 900	je	3	linebacker	ivd	neg	 6	5	20	Female	white
 900	je	4	fire		ml	neg	 1	1	20	Female	white
 900	je	5	train		hs	neg	 6	7	20	Female	white
 900	je	2	construct	cc	pos	 2	2	20	Female	white
 901	se	1	linebacker	ml	neg	 3	3	26	Female	white
 901	se	2	fire		ident	neg	 7	5	26	Female	white
 901	se	4	construct	cc	neg	 2	2	26	Female	white
 901	se	5	train		ivd	neg	 7	6	26	Female	white
 901	se	3	driver		hs	pos	 7	7	26	Female	white
 902	je	1	fire		ident	neg	 7	5	42	Female	white
 902	je	2	linebacker	hs	neg	 3	6	42	Female	white
 902	je	3	driver		ml	neg	 2	6	42	Female	white
 902	je	4	construct	cc	neg	 1	1	42	Female	white
 902	je	5	train		ivd	pos	 6	6	42	Female	white
 903	je	2	linebacker	ml	neg	 3	3	31	Female	white
 903	je	3	fire		cc	neg	 3	3	31	Female	white
 903	je	4	construct	ivd	neg	 7	6	31	Female	white
 903	je	1	train		hs	pos	 6	7	31	Female	white
 903	je	5	driver		ident	pos	 7	5	31	Female	white
 904	se	1	driver		cc	neg	 2	6	22	Female	white
 904	se	2	linebacker	ident	pos	 6	2	22	Female	white
 904	se	3	construct	ml	pos	 2	4	22	Female	white
 904	se	4	fire		hs	pos	 5	7	22	Female	white
 904	se	5	train		ivd	pos	 7	6	22	Female	white
 905	se	1	train		ivd	neg	 3	1	33	Male	white
 905	se	4	linebacker	cc	neg	 1	2	33	Male	white
 905	se	5	construct	hs	neg	 7	7	33	Male	white
 905	se	2	driver		ml	pos	 1	1	33	Male	white
 905	se	3	fire		ident	pos	 5	1	33	Male	white
 906	se	1	fire		ivd	neg	 1	1	31	Female	white
 906	se	2	driver		cc	neg	 1	1	31	Female	white
 906	se	4	linebacker	ident	neg	 7	7	31	Female	white
 906	se	5	train		ml	neg	 1	1	31	Female	white
 906	se	3	construct	hs	pos	 7	7	31	Female	white
 907	je	1	train		cc	pos	 5	5	40	Male	white
 907	je	2	linebacker	ivd	pos	 7	7	40	Male	white
 907	je	3	construct	ident	pos	 6	4	40	Male	white
 907	je	4	fire		hs	pos	 3	5	40	Male	white
 907	je	5	driver		ml	pos	 2	6	40	Male	white
 908	se	1	construct	hs	neg	 7	7	34	Female	asian
 908	se	2	linebacker	ml	neg	 3	3	34	Female	asian
 908	se	3	fire		ident	pos	 7	6	34	Female	asian
 908	se	4	driver		cc	pos	 2	3	34	Female	asian
 908	se	5	train		ivd	pos	 2	3	34	Female	asian
 909	se	1	linebacker	ident	pos	 7	1	29	Female	white
 909	se	2	fire		ivd	pos	 7	6	29	Female	white
 909	se	3	construct	hs	pos	 7	7	29	Female	white
 909	se	4	driver		ml	pos	 5	5	29	Female	white
 909	se	5	train		cc	pos	 1	3	29	Female	white
 910	se	2	linebacker	ml	neg	 1	1	22	Male	white
 910	se	4	driver		hs	neg	 7	7	22	Male	white
 910	se	1	construct	ivd	pos	 7	7	22	Male	white
 910	se	3	train		ident	pos	 6	6	22	Male	white
 910	se	5	fire		cc	pos	 1	1	22	Male	white
 911	je	3	train		cc	neg	 1	3	32	Male	white
 911	je	1	driver		hs	pos	 5	5	32	Male	white
 911	je	2	construct	ml	pos	 2	2	32	Male	white
 911	je	4	linebacker	ident	pos	 5	2	32	Male	white
 911	je	5	fire		ivd	pos	 6	7	32	Male	white
 912	je	2	fire		ivd	neg	 7	1	20	Female	white
 912	je	4	construct	ident	neg	 7	1	20	Female	white
 912	je	5	train		hs	neg	 3	7	20	Female	white
 912	je	1	driver		cc	pos	 4	7	20	Female	white
 912	je	3	linebacker	ml	pos	 1	1	20	Female	white
 913	se	2	fire		hs	neg	 4	7	34	Male	white
 913	se	4	construct	ivd	neg	 7	7	34	Male	white
 913	se	5	train		ml	neg	 1	1	34	Male	white
 913	se	1	driver		ident	pos	 7	3	34	Male	white
 913	se	3	linebacker	cc	pos	 1	3	34	Male	white
 914	je	1	train		ivd	neg	 7	7	27	Female	white
 914	je	4	driver		ml	neg	 4	6	27	Female	white
 914	je	2	construct	cc	pos	 5	5	27	Female	white
 914	je	3	fire		ident	pos	 7	5	27	Female	white
 914	je	5	linebacker	hs	pos	 5	7	27	Female	white
 915	je	2	fire		hs	neg	 1	7	21	Female	black
 915	je	4	train		ident	neg	 6	3	21	Female	black
 915	je	5	linebacker	ivd	neg	 7	7	21	Female	black
 915	je	1	driver		ml	pos	 6	7	21	Female	black
 915	je	3	construct	cc	pos	 2	2	21	Female	black
 916	se	2	train		ivd	neg	 7	7	31	Male	asian
 916	se	1	construct	ident	pos	 7	6	31	Male	asian
 916	se	3	driver		cc	pos	 2	6	31	Male	asian
 916	se	4	fire		hs	pos	 6	7	31	Male	asian
 916	se	5	linebacker	ml	pos	 6	6	31	Male	asian
 917	se	3	train		hs	neg	 4	7	20	Male	white
 917	se	4	fire		cc	neg	 2	5	20	Male	white
 917	se	5	driver		ml	neg	 5	5	20	Male	white
 917	se	1	construct	ident	pos	 7	3	20	Male	white
 917	se	2	linebacker	ivd	pos	 7	6	20	Male	white
 918	se	1	linebacker	ml	neg	 3	3	28	Male	white
 918	se	2	construct	ident	neg	 6	5	28	Male	white
 918	se	3	fire		ivd	neg	 7	7	28	Male	white
 918	se	4	train		cc	pos	 3	3	28	Male	white
 918	se	5	driver		hs	pos	 6	7	28	Male	white
 919	se	2	fire		ident	neg	 7	6	35	Female	asian
 919	se	1	construct	ivd	pos	 7	7	35	Female	asian
 919	se	3	driver		hs	pos	 7	7	35	Female	asian
 919	se	4	train		ml	pos	 1	3	35	Female	asian
 919	se	5	linebacker	cc	pos	 2	3	35	Female	asian
 920	je	2	linebacker	hs	neg	 1	7	31	Male	white
 920	je	3	construct	cc	neg	 4	4	31	Male	white
 920	je	4	fire		ident	neg	 7	3	31	Male	white
 920	je	5	train		ml	neg	 3	3	31	Male	white
 920	je	1	driver		ivd	pos	 7	5	31	Male	white
 921	je	1	driver		ivd	neg	 7	7	52	Female	white
 921	je	3	linebacker	hs	neg	 4	5	52	Female	white
 921	je	5	train		cc	neg	 1	3	52	Female	white
 921	je	2	fire		ident	pos	 7	6	52	Female	white
 921	je	4	construct	ml	pos	 3	3	52	Female	white
 922	se	3	train		cc	neg	 7	7	27	Male	latino
 922	se	4	construct	ivd	neg	 7	7	27	Male	latino
 922	se	1	linebacker	ident	pos	 7	2	27	Male	latino
 922	se	2	fire		ml	pos	 7	7	27	Male	latino
 922	se	5	driver		hs	pos	 7	7	27	Male	latino
 923	je	1	driver		hs	neg	 7	7	33	Male	asian
 923	je	2	linebacker	ivd	neg	 6	6	33	Male	asian
 923	je	4	construct	ml	neg	 3	3	33	Male	asian
 923	je	3	train		ident	pos	 7	2	33	Male	asian
 923	je	5	fire		cc	pos	 2	2	33	Male	asian
 924	je	1	driver		hs	neg	 7	7	24	Female	white
 924	je	2	construct	ml	neg	 3	3	24	Female	white
 924	je	3	train		ident	neg	 7	2	24	Female	white
 924	je	4	fire		cc	neg	 2	4	24	Female	white
 924	je	5	linebacker	ivd	pos	 6	6	24	Female	white
 925	se	2	driver		hs	neg	 7	7	44	Female	asian.white
 925	se	3	linebacker	cc	neg	 4	6	44	Female	asian.white
 925	se	4	construct	ident	neg	 7	2	44	Female	asian.white
 925	se	1	train		ivd	pos	 7	7	44	Female	asian.white
 925	se	5	fire		ml	pos	 2	2	44	Female	asian.white
 926	se	2	construct	hs	neg	 5	7	24	Female	black
 926	se	3	linebacker	ident	neg	 2	3	24	Female	black
 926	se	1	fire		ml	pos	 3	1	24	Female	black
 926	se	4	driver		ivd	pos	 7	6	24	Female	black
 926	se	5	train		cc	pos	 4	3	24	Female	black
 927	se	1	train		ivd	neg	 7	7	26	Male	white
 927	se	2	linebacker	ml	neg	 1	1	26	Male	white
 927	se	3	construct	ident	neg	 7	6	26	Male	white
 927	se	5	fire		hs	neg	 2	7	26	Male	white
 927	se	4	driver		cc	pos	 1	3	26	Male	white
 928	se	2	fire		ident	neg	 7	5	22	Male	latino
 928	se	5	construct	cc	neg	 5	5	22	Male	latino
 928	se	1	driver		ivd	pos	 7	7	22	Male	latino
 928	se	3	train		hs	pos	 7	7	22	Male	latino
 928	se	4	linebacker	ml	pos	 6	7	22	Male	latino
 929	se	1	driver		cc	neg	 5	6	32	Female	latino
 929	se	4	fire		ml	neg	 2	3	32	Female	latino
 929	se	2	linebacker	ident	pos	 7	6	32	Female	latino
 929	se	3	train		hs	pos	 7	7	32	Female	latino
 929	se	5	construct	ivd	pos	 7	7	32	Female	latino
 930	se	4	train		ivd	neg	 7	7	31	Male	white
 930	se	1	linebacker	cc	pos	 2	6	31	Male	white
 930	se	2	construct	hs	pos	 7	7	31	Male	white
 930	se	3	fire		ml	pos	 3	3	31	Male	white
 930	se	5	driver		ident	pos	 7	1	31	Male	white
 931	se	2	construct	cc	neg	 7	1	27	Female	white
 931	se	3	fire		ml	neg	 1	3	27	Female	white
 931	se	4	driver		hs	neg	 6	7	27	Female	white
 931	se	1	train		ivd	pos	 7	7	27	Female	white
 931	se	5	linebacker	ident	pos	 6	5	27	Female	white
 932	je	1	fire		hs	neg	 1	7	26	Male	white
 932	je	2	linebacker	ident	neg	 7	5	26	Male	white
 932	je	4	driver		ml	neg	 4	7	26	Male	white
 932	je	5	train		cc	neg	 1	1	26	Male	white
 932	je	3	construct	ivd	pos	 7	7	26	Male	white
 933	je	4	driver		ivd	neg	 7	7	58	Female	white
 933	je	1	linebacker	hs	pos	 6	6	58	Female	white
 933	je	2	fire		ml	pos	 5	5	58	Female	white
 933	je	3	train		ident	pos	 7	7	58	Female	white
 933	je	5	construct	cc	pos	 1	1	58	Female	white
 934	je	1	train		cc	pos	 4	4	40	Female	white
 934	je	2	driver		ml	pos	 5	5	40	Female	white
 934	je	3	construct	ident	pos	 7	3	40	Female	white
 934	je	4	linebacker	hs	pos	 6	5	40	Female	white
 934	je	5	fire		ivd	pos	 7	5	40	Female	white
 935	je	2	driver		ivd	neg	 3	3	20	Male	white
 935	je	5	linebacker	hs	neg	 1	1	20	Male	white
 935	je	1	train		ident	pos	 6	1	20	Male	white
 935	je	3	construct	cc	pos	 6	6	20	Male	white
 935	je	4	fire		ml	pos	 1	1	20	Male	white
 936	se	2	fire		hs	neg	 7	7	31	Female	white
 936	se	3	construct	ml	neg	 3	3	31	Female	white
 936	se	4	driver		ident	neg	 7	3	31	Female	white
 936	se	1	train		ivd	pos	 7	7	31	Female	white
 936	se	5	linebacker	cc	pos	 1	6	31	Female	white
 937	se	2	construct	ident	neg	 7	6	38	Female	white
 937	se	1	fire		ivd	pos	 6	6	38	Female	white
 937	se	3	driver		cc	pos	 4	4	38	Female	white
 937	se	4	train		ml	pos	 5	6	38	Female	white
 937	se	5	linebacker	hs	pos	 5	5	38	Female	white
 938	se	2	driver		cc	neg	 6	7	22	Male	white
 938	se	4	construct	ml	neg	 5	6	22	Male	white
 938	se	1	fire		ident	pos	 6	4	22	Male	white
 938	se	3	linebacker	ivd	pos	 6	6	22	Male	white
 938	se	5	train		hs	pos	 7	7	22	Male	white
 939	je	1	train		ident	neg	 5	5	35	Male	white
 939	je	3	construct	ivd	neg	 7	7	35	Male	white
 939	je	4	driver		ml	neg	 6	6	35	Male	white
 939	je	2	fire		cc	pos	 1	4	35	Male	white
 939	je	5	linebacker	hs	pos	 3	5	35	Male	white
 940	se	2	driver		hs	neg	 3	5	23	Male	white
 940	se	4	construct	ident	neg	 6	5	23	Male	white
 940	se	5	train		ml	neg	 4	2	23	Male	white
 940	se	1	linebacker	ivd	pos	 3	5	23	Male	white
 940	se	3	fire		cc	pos	 4	6	23	Male	white
 941	je	4	fire		ivd	neg	 6	6	25	Male	latino
 941	je	1	train		ident	pos	 5	5	25	Male	latino
 941	je	2	driver		ml	pos	 4	4	25	Male	latino
 941	je	3	construct	cc	pos	 7	7	25	Male	latino
 941	je	5	linebacker	hs	pos	 4	4	25	Male	latino
 942	je	1	train		cc	neg	 1	5	43	Male	latino
 942	je	4	linebacker	ident	neg	 5	1	43	Male	latino
 942	je	2	construct	ivd	pos	 7	7	43	Male	latino
 942	je	3	fire		hs	pos	 7	7	43	Male	latino
 942	je	5	driver		ml	pos	 5	5	43	Male	latino
 943	se	2	train		hs	neg	 6	7	34	Female	white
 943	se	3	fire		ivd	neg	 7	7	34	Female	white
 943	se	5	linebacker	cc	neg	 2	6	34	Female	white
 943	se	1	driver		ml	pos	 3	5	34	Female	white
 943	se	4	construct	ident	pos	 7	5	34	Female	white
 944	je	1	construct	cc	neg	 3	3	28	Female	black
 944	je	3	driver		hs	neg	 3	7	28	Female	black
 944	je	4	train		ml	neg	 1	3	28	Female	black
 944	je	2	linebacker	ident	pos	 7	3	28	Female	black
 944	je	5	fire		ivd	pos	 6	4	28	Female	black
 945	je	3	construct	cc	neg	 1	1	48	Female	black
 945	je	4	driver		ml	neg	 3	7	48	Female	black
 945	je	1	linebacker	ident	pos	 7	5	48	Female	black
 945	je	2	train		hs	pos	 7	7	48	Female	black
 945	je	5	fire		ivd	pos	 7	7	48	Female	black
 946	se	2	driver		ml	neg	 5	7	25	Male	white
 946	se	3	construct	hs	neg	 7	7	25	Male	white
 946	se	4	fire		ivd	neg	 7	7	25	Male	white
 946	se	1	train		cc	pos	 7	7	25	Male	white
 946	se	5	linebacker	ident	pos	 6	5	25	Male	white
 947	je	1	construct	ivd	neg	 7	6	30	Female	white
 947	je	2	driver		hs	neg	 6	7	30	Female	white
 947	je	3	linebacker	cc	neg	 1	1	30	Female	white
 947	je	4	fire		ml	pos	 1	1	30	Female	white
 947	je	5	train		ident	pos	 6	2	30	Female	white
 948	je	1	construct	ident	neg	 7	5	39	Female	white
 948	je	2	linebacker	ivd	pos	 7	7	39	Female	white
 948	je	3	fire		cc	pos	 1	5	39	Female	white
 948	je	4	train		ml	pos	 2	2	39	Female	white
 948	je	5	driver		hs	pos	 7	7	39	Female	white
 949	se	2	driver		cc	neg	 6	7	26	Male	white
 949	se	3	construct	ident	neg	 7	1	26	Male	white
 949	se	5	train		ivd	neg	 7	7	26	Male	white
 949	se	1	fire		ml	pos	 4	4	26	Male	white
 949	se	4	linebacker	hs	pos	 7	7	26	Male	white
 950	se	2	construct	ivd	neg	 7	7	52	Female	white
 950	se	1	driver		ml	pos	 5	7	52	Female	white
 950	se	3	train		cc	pos	 1	1	52	Female	white
 950	se	4	fire		hs	pos	 7	7	52	Female	white
 950	se	5	linebacker	ident	pos	 7	5	52	Female	white
 951	je	2	fire		ml	neg	 3	3	45	Female	white
 951	je	5	driver		cc	neg	 4	4	45	Female	white
 951	je	1	construct	ivd	pos	 5	5	45	Female	white
 951	je	3	linebacker	hs	pos	 4	5	45	Female	white
 951	je	4	train		ident	pos	 3	3	45	Female	white
 952	se	1	linebacker	cc	neg	 1	5	42	Female	white
 952	se	4	construct	ivd	neg	 7	7	42	Female	white
 952	se	5	driver		hs	neg	 7	7	42	Female	white
 952	se	2	fire		ident	pos	 7	7	42	Female	white
 952	se	3	train		ml	pos	 2	2	42	Female	white
 953	je	2	train		cc	neg	 2	3	27	Male	white
 953	je	1	fire		hs	pos	 4	7	27	Male	white
 953	je	3	driver		ml	pos	 1	4	27	Male	white
 953	je	4	construct	ident	pos	 7	4	27	Male	white
 953	je	5	linebacker	ivd	pos	 5	4	27	Male	white
 954	se	2	construct	cc	neg	 7	7	22	Male	white
 954	se	4	fire		hs	neg	 1	7	22	Male	white
 954	se	1	linebacker	ivd	pos	 6	3	22	Male	white
 954	se	3	train		ident	pos	 7	4	22	Male	white
 954	se	5	driver		ml	pos	 4	7	22	Male	white
 955	je	1	fire		ml	pos	 4	4	27	Male	white
 955	je	2	driver		cc	pos	 4	6	27	Male	white
 955	je	3	linebacker	hs	pos	 4	7	27	Male	white
 955	je	4	train		ivd	pos	 7	7	27	Male	white
 955	je	5	construct	ident	pos	 7	5	27	Male	white
 956	je	4	train		ident	neg	 7	3	37	Female	white
 956	je	5	construct	ml	neg	 7	7	37	Female	white
 956	je	1	linebacker	hs	pos	 4	5	37	Female	white
 956	je	2	fire		cc	pos	 1	5	37	Female	white
 956	je	3	driver		ivd	pos	 6	6	37	Female	white
 957	je	1	construct	ivd	neg	 7	7	23	Female	white
 957	je	2	driver		hs	pos	 7	7	23	Female	white
 957	je	3	fire		cc	pos	 1	6	23	Female	white
 957	je	4	linebacker	ident	pos	 7	5	23	Female	white
 957	je	5	train		ml	pos	 4	4	23	Female	white
 958	se	4	construct	ivd	neg	 6	6	33	Male	white
 958	se	5	driver		ml	neg	 6	6	33	Male	white
 958	se	1	linebacker	ident	pos	 6	4	33	Male	white
 958	se	2	fire		cc	pos	 3	4	33	Male	white
 958	se	3	train		hs	pos	 6	6	33	Male	white
 959	se	3	fire		ml	neg	 4	4	30	Male	white
 959	se	4	train		ivd	neg	 7	7	30	Male	white
 959	se	5	linebacker	hs	neg	 5	7	30	Male	white
 959	se	1	driver		cc	pos	 4	6	30	Male	white
 959	se	2	construct	ident	pos	 7	6	30	Male	white
 960	se	1	fire		ml	neg	 4	7	25	Female	white
 960	se	2	train		hs	neg	 1	1	25	Female	white
 960	se	3	construct	ident	pos	 2	4	25	Female	white
 960	se	4	linebacker	cc	pos	 6	3	25	Female	white
 960	se	5	driver		ivd	pos	 7	5	25	Female	white
 961	je	3	train		ml	neg	 6	6	27	Male	white
 961	je	4	linebacker	hs	neg	 6	7	27	Male	white
 961	je	5	construct	ivd	neg	 6	6	27	Male	white
 961	je	1	fire		ident	pos	 7	4	27	Male	white
 961	je	2	driver		cc	pos	 6	6	27	Male	white
 962	se	1	fire		ml	neg	 1	1	32	Male	white
 962	se	2	linebacker	hs	neg	 5	7	32	Male	white
 962	se	3	driver		cc	neg	 4	5	32	Male	white
 962	se	4	construct	ident	neg	 7	3	32	Male	white
 962	se	5	train		ivd	neg	 5	6	32	Male	white
 963	je	3	fire		ml	neg	 4	4	25	Female	asian
 963	je	4	linebacker	cc	neg	 3	4	25	Female	asian
 963	je	1	driver		hs	pos	 7	7	25	Female	asian
 963	je	2	train		ident	pos	 7	4	25	Female	asian
 963	je	5	construct	ivd	pos	 6	6	25	Female	asian
 964	se	2	fire		ident	neg	 7	3	61	Male	latino
 964	se	4	train		cc	neg	 1	1	61	Male	latino
 964	se	5	linebacker	ml	neg	 1	1	61	Male	latino
 964	se	1	driver		hs	pos	 7	7	61	Male	latino
 964	se	3	construct	ivd	pos	 7	6	61	Male	latino
 965	se	1	train		hs	neg	 6	6	33	Male	black
 965	se	2	linebacker	ml	neg	 3	3	33	Male	black
 965	se	3	driver		cc	pos	 3	6	33	Male	black
 965	se	4	fire		ivd	pos	 7	7	33	Male	black
 965	se	5	construct	ident	pos	 7	6	33	Male	black
 966	je	1	linebacker	ivd	neg	 6	6	31	Male	white
 966	je	2	construct	ml	neg	 4	5	31	Male	white
 966	je	3	driver		cc	neg	 3	6	31	Male	white
 966	je	4	fire		hs	neg	 2	4	31	Male	white
 966	je	5	train		ident	neg	 5	2	31	Male	white
 967	je	2	linebacker	ml	neg	 2	5	27	Female	white
 967	je	4	train		cc	neg	 4	6	27	Female	white
 967	je	5	driver		ident	neg	 6	2	27	Female	white
 967	je	1	fire		hs	pos	 1	6	27	Female	white
 967	je	3	construct	ivd	pos	 6	6	27	Female	white
 968	je	1	fire		ml	neg	 6	6	28	Female	white
 968	je	3	linebacker	ivd	neg	 6	5	28	Female	white
 968	je	5	construct	ident	neg	 7	1	28	Female	white
 968	je	2	train		hs	pos	 7	7	28	Female	white
 968	je	4	driver		cc	pos	 2	3	28	Female	white
 969	se	1	fire		ident	neg	 7	6	30	Male	white
 969	se	4	linebacker	ivd	neg	 7	5	30	Male	white
 969	se	5	construct	ml	neg	 3	3	30	Male	white
 969	se	2	train		hs	pos	 5	7	30	Male	white
 969	se	3	driver		cc	pos	 3	4	30	Male	white
 970	se	1	train		cc	neg	 3	5	28	Male	white
 970	se	2	linebacker	ivd	neg	 6	6	28	Male	white
 970	se	4	construct	hs	neg	 6	7	28	Male	white
 970	se	5	driver		ml	neg	 6	6	28	Male	white
 970	se	3	fire		ident	pos	 7	5	28	Male	white
 971	se	1	driver		cc	neg	 2	6	36	Female	white
 971	se	2	construct	ident	neg	 7	3	36	Female	white
 971	se	4	linebacker	hs	neg	 3	5	36	Female	white
 971	se	5	train		ml	neg	 4	2	36	Female	white
 971	se	3	fire		ivd	pos	 7	6	36	Female	white
 972	je	1	linebacker	cc	neg	 1	2	63	Male	white
 972	je	3	construct	ident	neg	 7	5	63	Male	white
 972	je	5	driver		hs	neg	 7	7	63	Male	white
 972	je	2	train		ml	pos	 2	4	63	Male	white
 972	je	4	fire		ivd	pos	 7	7	63	Male	white
 973	se	2	construct	cc	neg	 6	6	26	Male	white
 973	se	1	fire		ml	pos	 6	6	26	Male	white
 973	se	3	driver		ivd	pos	 5	6	26	Male	white
 973	se	4	train		ident	pos	 6	1	26	Male	white
 973	se	5	linebacker	hs	pos	 5	7	26	Male	white
 974	se	2	construct	hs	neg	 7	7	31	Female	white
 974	se	3	train		ml	neg	 2	3	31	Female	white
